sample09,767,647,0,16,22,17.996,39.799,500,21.571,40.533,1.089,0.001,0.2338,16.5,1.26,15.317,62.3296,4.35984,0.856954,1,0.0120534,0.0242908,0.011959,0.00325468,0.0069596,0.00307592,0.000403954,0.0156702,0.00659816,0.0139095,9.44E-05,0.00796575,0.000160952,0.011721,0.000585063,9.30E-05,0.0113413,0.0144245,0.0242612,0,0.0209418,0.0157328,0.0117358,0.00081888,0.0424951,0.017102,0.00472364,0.000892725,1.61E-06,0.00972634,0.0164708,0.00422743,0.00452887,0.000135908,0.00258786,0.000111901,3.08E-05,0.00552422,0.0148547,0.00647453,0.00917993,0.00128891,0.0233116,0.00545417,0.0105202,0.00106399,0.00826145,0.00315967,0.00131585,0.000377533,0.00820149,0.0175865,3.37E-05,0.00512556,0.000196426,0,0.00780816,0.00749646,0.00217976,0.00434061,4.50E-07,0.00311462,0,2.73E-05,0.000180298,0.000122751,0,0.0146403,3.34E-06,3.63E-06,6.84E-06,1.00E-05,0.00628721,0.00417565,0.00108998,0.0116155,0.000726363,0.0154625,3.11E-06,1.91E-05,0.0127931,0.038403,0.0219125,0.00601017,0.00185369,0.0247195,0.0148687,0.010382,0.0163939,0.0108064,0.0205523,0.0108375,0.0183713,0.00913127,0.000241161,0.00216885,0.0108619,0.0152473,0,0,0.000475212,0.000350564,0.00168689,0.00591999,0.0133601,0.00055188,0,0.000224163,4.23E-06,0.00411677,0.0274156,0.0113129,0.00215273,7.53E-05,8.46E-06,0.00428928,0.00221163,0.000971199,0.00192061,0.000175327,0.000480303,0.0265193,0.0024869,0.00112804,0.00829302,0.0108196,0.00585553,0.00912808,0.00202878,0.0163633,0.00815756,0.00945756,0.00737995,0.00789886,0.00743017,4.07E-06,0.0104415,3.74E-05,0.00988144,0.000882659,0,0.00353934,7.65E-05,2.87E-06,2.55E-07,0,0.00125458,0.000592628,1.22E-06,0.000295796,0.000587252,0.00165132,4.33E-07,0.000473683,0.000451576,5.89E-05,0.000343419,0.000693456,4.90E-05,0.000126658,1.29E-05,5.97E-06
sample10,795,224,0,16,34,18.58,40.743,10,31.021,38.918,4.338,0.0011,0.2414,0.27,0.14,2.2722,63.3348,4.35387,0.855781,1,0.010935,0.0213401,0.0131095,0.00522661,0.00654468,0.0020475,0.00358808,0.0244763,0.00642933,0.000439977,2.45E-05,0.00863388,0.00011816,0.0116266,0.00614944,0.000700182,0.0105241,0.0135548,0.0220728,0,0.0186645,0.0147983,0.00896123,0.00119862,0.0392681,0.0156557,0.0049911,0.00106698,1.35E-06,0.00976877,0.0176289,0.00404159,0.00407254,0.000393475,0.00175066,1.73E-05,4.52E-06,0.00515209,0.014721,0.00790826,0.0100222,0.000386175,0.0218922,0,0.0132936,0.00868369,0.0127996,0.00402818,0.000360578,0.000293323,0.00705093,0.00823116,1.26E-05,0.000884851,9.18E-05,7.33E-07,0.00961411,0.0138582,0.0041377,0.00404827,2.00E-07,0.00420788,0,0.00190798,0.00124306,8.69E-05,0,0.0171489,1.28E-07,2.45E-06,5.28E-06,0.000972792,0.00656043,0.00318443,0.00130545,0.00981311,0.000300436,0.0158779,1.58E-06,0.000118319,0.00942707,0.0364318,0.0235037,0.00481672,0.000487256,0.0208857,0.0147563,0.0112782,0.0108908,0.0125984,0.0191114,0.00743281,0.0282045,0.01362,0.000468245,0.00148054,0.0101099,0.0140541,0,5.16E-06,0.00448488,0.00535186,0.00315292,0.00536563,0.0135772,0.00230984,0,8.60E-05,0,0,0.0247645,0.0083715,0.00260225,4.97E-05,1.17E-05,0.00510566,0.0023805,0.000879604,0.00169038,9.22E-05,0.000465649,0.0249628,0.00027219,6.53E-06,0.0087764,0.00781141,8.09E-05,0.0117479,6.24E-05,0.0191712,0.00969939,0.00949303,0.00941268,0.0103813,0.0129538,7.90E-06,0.0145401,2.31E-05,0.0101096,0.000181362,0,0.00301185,0.000319775,1.31E-06,3.31E-07,0,0.00170437,0.000253159,1.05E-06,3.76E-05,9.91E-05,0.00199817,2.00E-06,1.76E-06,0.000263881,1.96E-05,0.000629911,0.00141401,0.000206431,0,3.47E-06,0
sample11,795,318,0,16,34,18.58,40.743,25,30.867,38.937,4.585,0.012,0.2469,2.18,0.25,2.0693,63.8073,4.37314,0.859569,1,0.0108397,0.0215649,0.0128782,0.00519617,0.00668944,0.00212116,0.00344994,0.0234799,0.00662223,0.000521811,2.81E-05,0.00829969,0.000164018,0.011264,0.00524598,0.00074595,0.010695,0.013722,0.0217181,0,0.0184454,0.014428,0.00909665,0.00137408,0.0389091,0.0152416,0.00504215,0.00110537,0,0.00947122,0.0167446,0.00402591,0.0041121,0.000334185,0.00183043,0.000211871,1.06E-05,0.00525999,0.0143852,0.00777164,0.00989182,0.000431275,0.0214952,0,0.0132407,0.0083813,0.012114,0.00385659,0.000379566,0.000465897,0.00719426,0.00873503,1.23E-05,0.00104163,0.000139559,0,0.00992207,0.0135221,0.00384548,0.00390368,2.31E-06,0.00397469,0,0.00193169,0.00100529,0.000116248,1.12E-06,0.0166109,2.06E-07,1.34E-06,2.32E-06,0.00107921,0.00642569,0.00324228,0.0012619,0.00963453,0.000332582,0.0157285,4.03E-06,8.85E-05,0.0093308,0.0374435,0.0235629,0.00479812,0.00231188,0.0211264,0.0141662,0.0116011,0.0113257,0.0122586,0.0187216,0.00679956,0.0295225,0.0133584,0.000512639,0.00143422,0.00948981,0.0138229,0,0,0.00451358,0.00480905,0.0031388,0.00530753,0.0128009,0.00234474,0.00219216,0.000141519,0,0.00492756,0.0250341,0.00861005,0.00246352,6.17E-05,5.23E-06,0.00477925,0.00218462,0.000727479,0.00144864,9.74E-05,0.000463539,0.0255896,0.000344379,3.75E-05,0.00889144,0.00784783,0.000237187,0.0116224,0.000149309,0.0190768,0.00961716,0.00974963,0.00935192,0.010125,0.0127514,1.51E-05,0.0142057,2.16E-05,0.0100506,0.000203097,0,0.00292092,0.000273322,1.12E-06,3.64E-07,0,0.00169035,0.000255449,2.00E-06,4.73E-05,0.000131249,0.00181739,1.85E-06,1.84E-05,0.000193754,1.68E-05,0.000567933,0.00128411,0.000179096,0,9.51E-06,8.65E-07
sample12,795,390,0,16,34,18.58,40.743,50,21.57,37.014,1.288,1.0967,0.2893,17.5,1.34,14.505,62.4537,4.37366,0.859672,1,0.0111651,0.0236696,0.0115681,0.00466352,0.00642505,0.0025096,0.00332159,0.0218202,0.00774367,0.000988462,0.000106009,0.00708158,0.000346766,0.0111525,0.00104608,0.000135272,0.0109624,0.0144035,0.0231485,0,0.0194935,0.0150328,0.0110457,0.00167111,0.0409776,0.0150006,0.00521889,0.000747081,0,0.0094546,0.0165025,0.00448732,0.00459253,0.000304821,0.00259102,0.000245029,2.80E-05,0.00596767,0.0136566,0.00750646,0.0105851,0.000702071,0.0227173,0.00519573,0.0105362,0.0052629,0.00972945,0.00297176,0.000584403,0.000590696,0.00743755,0.0115101,6.16E-05,0.00166913,0.000308027,0,0.0103166,0.0102301,0.00282105,0.00405291,0,0.00359644,0.000123015,0.00196111,0.000177495,0.000267488,6.33E-07,0.0165491,3.36E-07,6.23E-06,2.26E-06,8.73E-06,0.00705592,0.00403847,0.00140853,0.0106602,0.000580472,0.0168366,1.25E-05,2.15E-05,0.0106563,0.0400251,0.0244226,0.00561668,0.00216147,0.0236521,0.0121559,0.0102348,0.0138025,0.0114722,0.0185158,0.00623646,0.0260839,0.0103509,0.000792411,0.00179971,0.00780509,0.0132616,0,0,0.00508651,0.00198602,0.00242284,0.00601547,0.0127141,0.00330127,0,0.000234091,4.28E-06,0.00456758,0.027101,0.00927158,0.00229764,5.50E-05,1.18E-05,0.00450557,0.00206417,0.000749071,0.0013984,0.000106416,0.000534037,0.0271887,0.000948022,0.00036626,0.00908984,0.00926048,0.00187004,0.0104577,0.000806613,0.0180012,0.00912736,0.00983931,0.00900393,0.00873103,0.010341,1.56E-05,0.013203,3.22E-05,0.010575,0.000436177,0,0.00300341,0.000166207,6.00E-06,3.15E-07,0,0.0017013,0.000414307,1.11E-06,0.00017675,0.000361511,0.00171637,2.63E-06,0.000143478,0.000255731,3.28E-05,0.000533629,0.00114842,0.000105411,7.87E-05,1.47E-05,0
sample13,795,463,0,16,34,18.58,40.743,100,22.382,38.435,1.932,0.0336,0.25,9.97,0.71,15.2,60.1544,4.33698,0.852461,1,0.0112432,0.0243044,0.0111561,0.00428373,0.00685067,0.00255921,0.00306906,0.0195003,0.0075137,0.000716694,0.000147312,0.00734727,0.000300016,0.011266,0.000323794,1.87E-05,0.0114324,0.0148268,0.024443,0,0.0206329,0.0152778,0.0115755,0.00120576,0.0430709,0.0162431,0.00509301,0.000601836,0,0.00998336,0.0169569,0.0046608,0.00469217,0.000252853,0.00271775,0.000285744,1.38E-05,0.0060823,0.0142574,0.00746295,0.0105809,0.000943399,0.0235739,0,0.0110677,0.000542436,0.00875277,0.00284742,0.000810584,0.000545284,0.00792041,0.013577,7.23E-05,0.00179536,0.000309167,0,0.00911069,0.00926485,0.00251687,0.00426292,3.46E-07,0.00345559,0,7.47E-06,9.75E-05,0.000236503,6.82E-07,0.0159258,3.25E-06,5.82E-06,6.10E-06,2.69E-05,0.00694947,0.00421025,0.0013289,0.0109051,0.000485823,0.0170891,6.62E-06,2.25E-05,0.0113125,0.0424826,0.024415,0.00593446,0.00191644,0.0246373,0.0130119,0.0102915,0.015486,0.0114397,0.0194554,0.00750141,0.0223982,0.00980965,0.000566751,0.00201743,0.00889875,0.0139641,0,0,0.00475636,0.00123014,0.00211844,0.00609767,0.0131577,0.00105672,0,0.00030358,1.38E-05,0.00454372,0.0281179,0.00955877,0.00209259,4.76E-05,1.87E-05,0.00451977,0.00202297,0.000599513,0.00118311,0.000111333,0.00054578,0.0276169,0.00157596,0.00068249,0.00913351,0.0101477,0.00343429,0.0104448,0.00123542,0.0179763,0.00890615,0.00982191,0.0088136,0.00857703,0.00939483,7.61E-06,0.0124447,4.11E-05,0.0102352,0.000575106,0,0.00311877,0.000134894,5.78E-06,3.18E-07,0,0.00148181,0.00056101,2.06E-06,0.000216454,0.000487299,0.00163099,3.42E-06,0,0.000283521,3.95E-05,0.000474816,0.00102128,8.79E-05,0.000107479,1.50E-05,1.00E-06
sample14,795,534,0,16,34,18.58,40.743,200,22.197,40.398,2.838,0.001,0.2373,13.2,0.79,16.128,61.2292,4.34973,0.854969,1,0.0117614,0.024233,0.0114808,0.00358869,0.00696955,0.00277018,0.000480826,0.0170631,0.00719063,0.0115677,0.00013718,0.00729641,0.000291932,0.0111591,0.000123707,2.97E-05,0.0113513,0.0145849,0.0243092,0,0.0210035,0.0155058,0.0118366,0.00105725,0.0425107,0.017106,0.00491992,0.000735599,0,0.0100812,0.0170254,0.00470797,0.00470195,0.00019288,0.00302078,0.000198691,1.63E-05,0.00608836,0.0143217,0.00708658,0.00977205,0.00121723,0.0234213,0,0.0112304,0.000538022,0.00777149,0.00264794,0.00117431,0.000602896,0.00789775,0.0159553,6.62E-05,0.00455347,0.000279776,0,0.00823224,0.00756334,0.00221263,0.00451724,3.36E-07,0.00291775,0.000137117,1.00E-05,8.25E-05,0.000227382,0,0.0150635,3.54E-06,6.23E-06,6.64E-06,1.75E-05,0.0067109,0.00451378,0.00135787,0.0116374,0.000782354,0.0163551,6.13E-06,2.30E-05,0.0120487,0.041491,0.0229586,0.00617168,0.0018672,0.024696,0.0139678,0.0105284,0.0168396,0.0110201,0.0200511,0.00917667,0.0182862,0.00899248,0.000535899,0.00217882,0.0100524,0.0147254,0,0,0.000507755,0.000307525,0.00192255,0.00602815,0.0131166,0.000923049,0.00213503,0.000371385,2.43E-05,0.00441553,0.0280428,0.0114621,0.00214448,7.57E-05,8.37E-06,0.00443368,0.00198334,0.000600697,0.00122323,0.000107244,0.00050993,0.0272777,0.00219071,0.000949612,0.00875043,0.0107137,0.00493316,0.00945147,0.0016951,0.0166271,0.0081391,0.009792,0.00789751,0.00799082,0.00784215,1.05E-05,0.0109757,4.53E-05,0.0105339,0.000809891,0,0.00322096,9.92E-05,1.90E-06,3.03E-07,0,0.00132259,0.000582366,1.30E-06,0.000261978,0.000541179,0.00149941,1.99E-06,0.000363015,0.000243965,3.84E-05,0.000328391,0.000705682,6.46E-05,0.000124919,1.38E-05,7.51E-06
sample15,795,561,0,16,34,18.58,40.743,258,21.81,40.477,0.602,0.001,0.2583,16.5,1.22,16.433,62.2026,4.36104,0.857191,1,0.0118302,0.0240151,0.011617,0.00336012,0.00693528,0.00277722,0.000510876,0.0165069,0.00718902,0.0125502,0.000147485,0.00710965,0.000299365,0.0112603,7.56E-05,6.84E-06,0.0113499,0.0144399,0.0242317,0,0.0206584,0.0154773,0.0119623,0.00147291,0.0420137,0.0172231,0.00496725,0.000709303,1.01E-05,0.0100553,0.0171769,0.0046184,0.00471341,0.000187569,0.00299359,0.000230059,2.45E-05,0.00600034,0.0143215,0.00700011,0.00946548,0.00118001,0.0233301,0.00569533,0.0111392,0.000699478,0.00779142,0.00272111,0.00125037,0.000470315,0.00777473,0.0158765,6.01E-05,0.00445988,0.000239834,7.04E-07,0.00804903,0.00738566,0.00214726,0.00444935,3.46E-07,0.00296333,0,1.71E-05,8.46E-05,0.000236053,0,0.0149945,2.82E-06,4.85E-06,8.72E-06,1.49E-05,0.00653651,0.00437333,0.00136131,0.0119769,0.000917828,0.0161462,3.14E-05,9.07E-06,0.0121659,0.0401315,0.02237,0.00633975,0.00189179,0.0245073,0.0142095,0.0108488,0.0169322,0.0107191,0.0199768,0.00982474,0.0180155,0.00847138,0.000508701,0.0021389,0.0102843,0.014547,0,0,0.000572145,0.000227872,0.00178694,0.00619298,0.01346,0.000978454,0,0.000310037,1.65E-05,0.00437838,0.0274629,0.0115306,0.00232275,8.17E-05,7.01E-06,0.00451251,0.0021401,0.00087653,0.00165968,0.000137567,0.000565604,0.0271038,0.00227155,0.000948188,0.00868253,0.0106797,0.00511149,0.00929399,0.00175376,0.0162588,0.00803022,0.00982018,0.00767248,0.00799237,0.007673,2.15E-05,0.0105712,3.92E-05,0.0105222,0.00085447,0,0.00330069,9.79E-05,3.41E-06,2.57E-07,0,0.00131011,0.000607011,7.12E-07,0.000281116,0.000565682,0.0015194,1.71E-06,0.000398753,0.000346142,5.37E-05,0.000320263,0.000665745,6.30E-05,0.000141982,1.94E-05,4.56E-06
sample16,665,227,0,16,91,20.525,38.781,10,30.361,39.291,4.379,0.001,0.2721,0.23,0.13,2.8596,66.0508,4.37145,0.859236,1,0.0108059,0.0169099,0.0136653,0.00506639,0.00684131,0.00212888,0.00337287,0.0238799,0.00477148,0.000181672,3.86E-05,0.0109922,7.20E-05,0.0110387,0.00832124,0.000882044,0.0105914,0.0133446,0.0209085,0,0.016909,0.014716,0.00679262,0.000634967,0.0352871,0.0165626,0.00389153,0.0010592,0,0.00968272,0.0180279,0.00349784,0.00369688,0.000443726,0.00107455,0.000191518,2.40E-06,0.00413714,0.0161101,0.00679844,0.00792565,0.000335414,0.0229977,0.00498883,0.0184974,0.010452,0.0141289,0.00469892,0.000444406,0.000124248,0.00777986,0.00855552,1.68E-06,0.00103239,5.91E-05,0,0.0110312,0.0173843,0.00464099,0.00323818,2.12E-06,0.00460077,2.89E-05,0.00216673,0.00307657,5.16E-05,0,0.0157867,3.61E-06,3.58E-06,1.78E-06,0.000750481,0.00523914,0.00215069,0.00100156,0.00792606,0.000155904,0.0130666,3.92E-06,0.000244404,0.0071109,0.0265845,0.0232486,0.00424482,0.00238235,0.0170869,0.0175948,0.0133042,0.0115026,0.0133455,0.0186518,0.0106633,0.0304252,0.0149322,0.000314252,0.000973034,0.0118306,0.0147973,0,0,0.00334186,0.00692515,0.00305514,0.00461259,0.0139016,0.000341689,0,6.49E-05,0,0.00566032,0.0252621,0.00777151,0.00312057,2.01E-05,6.96E-06,0.00479368,0.00228169,0.000450641,0.000777156,3.87E-05,0.000433246,0.0209242,0.000308074,0,0.00843356,0.00658913,3.90E-06,0.0131264,3.35E-05,0.0196867,0.00949754,0.0106299,0.0101451,0.0119524,0.0146056,2.65E-05,0.0149181,1.49E-05,0.00973555,0.00017034,0,0.00280019,0.000318549,0,3.13E-07,0,0.00140977,0.000246664,1.06E-06,1.57E-05,8.40E-05,0.00218489,1.18E-06,0,0.000105947,8.04E-06,0.000624608,0.00142699,0.000207927,0,3.31E-06,2.80E-07
sample17,665,323,0,16,91,20.525,38.781,25,30.365,39.291,4.379,0.001,0.2737,0.2,0.16,2.1038,64.5066,4.35015,0.85505,1,0.0119713,0.0179393,0.0157064,0.00491768,0.00701529,0.00199087,0.00293352,0.0235881,0.00485317,0.000281859,2.23E-05,0.00938945,0.000108695,0.0110403,0.0142395,0.00133572,0.0107181,0.0136339,0.0210417,0,0.0168016,0.0144675,0.00699253,0.00109502,0.037179,0.0159163,0.00418347,0.0017006,0,0.0102166,0.0164655,0.0032152,0.0033218,0.0005029,0.000166251,0.000122384,3.65E-06,0.00425734,0.0150406,0.0067795,0.00255581,0.000254508,0.0214188,0,0.017193,0.0113021,0.014035,0.00547879,0.000579955,0.000267586,0.00722564,0.00898243,5.82E-06,0.000810935,7.80E-05,5.04E-07,0.00904676,0.0153771,0.00538023,0.00350306,3.67E-06,0.00398729,0,0.00189194,0.00270863,8.33E-05,0,0.0156561,0,3.12E-06,1.21E-06,2.78E-06,0.00493512,0.00223547,0.00139114,0.00861522,0.000202892,0.0125057,2.50E-06,0.000354447,0.00789709,0.0310958,0.0240569,0.00445884,0.00269337,0.0174414,0.0186056,0.0129534,0.0106624,0.0137553,0.0201541,0.0134191,0.0291213,0.0157121,0.00044618,0.00101448,0.0144331,0.0152745,0,0,0.000404891,0.00765603,0.004063,0.00487987,0.0139586,0.000471303,0,6.73E-05,0,0.00528403,0.0240156,0.00797667,0.00337823,2.23E-05,1.15E-05,0.00486613,0.00222994,0.000506074,0.000956603,4.55E-05,0.000478621,0.0236167,0.000421639,7.53E-07,0.00836696,0.00727419,1.30E-05,0.0118287,2.71E-05,0.018386,0.00899614,0.00940202,0.00972036,0.011347,0.0141894,8.15E-06,0.0135963,1.82E-05,0.00999194,0.000254638,0,0.00293838,0.000192988,9.04E-07,3.58E-07,0,0.00190536,0.000447606,2.18E-06,1.67E-05,7.94E-05,0.00165443,5.20E-07,0,0.000119885,9.91E-06,0.00041067,0.00093535,0.000123121,0,4.33E-06,3.63E-07
sample18,665,394,0,16,91,20.525,38.781,50,28.495,39.43,4.635,0.0575,0.2578,4.23,0.22,2.6042,64.7178,4.34301,0.853646,1,0.0107162,0.0155462,0.0149139,0.00523581,0.00714136,0.00232397,0.00326233,0.0218469,0.00441781,0.000152365,1.26E-05,0.0129234,7.09E-05,0.00960923,0.010669,0.0011763,0.0109522,0.013522,0.0198232,0,0.0156444,0.0137088,0.00583297,0.000666317,0.0339083,0.0167359,0.00389642,0.00185947,0,0.010341,0.0170465,0.00334115,0.00356237,0.000552365,7.96E-05,6.53E-05,1.39E-06,0.00384907,0.0161192,0.00684587,0.0024266,0.000264883,0.0209447,0,0.0224181,0.0119628,0.0141666,0.00565439,0.000555012,0.000148063,0.00817634,0.00979941,2.04E-06,0.000942974,4.72E-05,0,0.00968908,0.0193987,0.00534696,0.00311051,1.01E-06,0.0044775,0,0.00212518,0.00258694,3.92E-05,0,0.0143278,0,7.78E-07,8.54E-07,1.03E-06,0.00478316,0.00174374,0.0011204,0.00724093,0.000119521,0.0113397,4.82E-06,0.000118547,0.00633328,0.0289549,0.0234074,0.00392353,0.00260139,0.0155869,0.0192819,0.0143664,0.0113317,0.0132728,0.0191918,0.0149069,0.0301786,0.0175469,0.000217504,0.000753649,0.014177,0.0149291,0,4.10E-06,0.000252289,0.00763456,0.00452432,0.00430806,0.0130146,0.000316868,0.00123268,9.09E-05,0,0.00629346,0.025211,0.00797153,0.00318975,2.44E-05,5.27E-06,0.00448848,0.00214234,0.00027943,0.000411614,3.43E-05,0.000547399,0.0224866,0.000436756,7.74E-07,0.00845748,0.00617386,1.15E-05,0.0143796,2.34E-05,0.0196481,0.00948496,0.0106883,0.0103456,0.0131969,0.0164332,4.45E-06,0.0134462,1.42E-05,0.0102125,0.000245433,0,0.00264826,0.00022528,1.85E-06,2.50E-07,0,0.00144698,0.000317655,8.29E-06,1.50E-05,0.000121105,0.00136912,2.03E-06,0,6.71E-05,3.19E-06,0.000466186,0.00107206,0.000145686,0,3.09E-06,0
sample19,665,467,0,16,91,20.525,38.781,100,24.118,40.103,3.484,0.2267,0.242,0.23,0.17,2.7983,62.9415,4.37702,0.860332,1,0.0106067,0.0228871,0.0114279,0.00476257,0.00689094,0.00230195,0.00352735,0.0212255,0.00750346,0.000707987,0.000132097,0.00771724,0.000225619,0.0109295,0.00335039,0.000357281,0.0107309,0.0140853,0.0227537,0,0.0197622,0.0147472,0.0104055,0.00168352,0.0400847,0.0149693,0.00521078,0.000661885,0,0.00958805,0.0161023,0.00438811,0.00477049,0.000318184,0.00238175,0.000201421,1.27E-05,0.0060355,0.0140416,0.00789114,0.0111999,0.000678596,0.0225985,0,0.0110012,0.00613191,0.0100646,0.00384069,0.00053115,0.000482908,0.00787496,0.0103482,3.61E-05,0.0013971,0.000165782,0,0.00922277,0.011816,0.00337279,0.00376646,2.85E-06,0.00376222,0,0.00212877,0.000564549,0.000131711,0,0.0164017,5.49E-07,6.05E-06,7.20E-06,0.00128521,0.00650113,0.00358034,0.00136566,0.00982672,0.000322701,0.0165727,3.98E-06,5.27E-05,0.0101854,0.0404265,0.0243029,0.0053339,0.00219965,0.0227831,0.0129229,0.0107141,0.0129505,0.0118116,0.0179298,0.00621725,0.0263156,0.0113649,0.000514273,0.00152142,0.00804545,0.0136456,0,0,0.00506894,0.00314581,0.00310227,0.00567751,0.013468,0.00313882,0.00279283,0.000247155,1.96E-06,0.0047226,0.0259542,0.00761974,0.0024186,7.41E-05,5.00E-06,0.004608,0.00211776,0.000612703,0.00129118,0.000105321,0.000493857,0.0274855,0.000633606,0.000214796,0.00894971,0.00870456,0.00110799,0.0112698,0.000559862,0.0189649,0.00981637,0.00947734,0.00929662,0.00940785,0.0113906,9.82E-05,0.0139039,3.57E-05,0.0105293,0.000295227,0,0.00280528,0.000178235,6.06E-06,3.57E-07,0,0.00156905,0.000626532,3.50E-07,9.65E-05,0.00045144,0.00153441,1.30E-06,7.88E-05,0.000189898,3.42E-05,0.000577322,0.00131225,0.000109069,0,8.83E-06,8.67E-07
sample20,665,538,0,16,91,20.525,38.781,200,21.938,40.45,1.673,0.001,0.2437,12.1,0.64,7.9455,64.0538,4.39071,0.863023,1,0.011473,0.0233828,0.011362,0.00365961,0.00684078,0.00269512,0.0027862,0.0174616,0.00746456,0.0106598,0.000166368,0.00711801,0.000399149,0.0105633,0.000818444,0.000174714,0.0110094,0.0140893,0.0232456,0,0.0196614,0.0149336,0.0118856,0.0015317,0.0404364,0.0162879,0.00489976,0.000796513,1.35E-05,0.00971771,0.0165225,0.00469705,0.00482352,0.000304114,0.00311182,0.000289376,1.30E-05,0.00631456,0.0140644,0.00713988,0.00895511,0.0012123,0.0224997,0.00580476,0.0119338,0.00485593,0.00813964,0.00279925,0.0011155,0.000695708,0.00793202,0.0153753,6.57E-05,0.00438406,0.000317751,8.20E-07,0.0079008,0.00843927,0.00234716,0.00421857,4.08E-07,0.00292725,0,1.94E-05,0.000261844,0.000292984,2.30E-07,0.0147792,8.28E-06,8.30E-06,1.30E-06,2.20E-05,0.0066622,0.0044912,0.00164416,0.0115697,0.000884278,0.0159056,7.81E-06,7.21E-05,0.0115118,0.039392,0.0224961,0.00586269,0.0017431,0.0238544,0.0139612,0.0105962,0.0162422,0.0108112,0.0194307,0.00941167,0.0199755,0.00937893,0.000679779,0.00206405,0.00964468,0.0139838,0,0,0.00490731,0.000737099,0.00205471,0.00591035,0.012674,0.00130126,0,0.000395767,2.45E-05,0.00436303,0.0275335,0.0115478,0.00238072,0.000143979,1.11E-05,0.00437371,0.00201333,0.000508469,0.00115272,0.00012265,0.000564366,0.0272553,0.00197547,0.000758584,0.00881181,0.00983879,0.00444261,0.00958181,0.00139955,0.0162899,0.00826591,0.00978937,0.00806279,0.00832906,0.00860346,5.12E-05,0.0109735,4.95E-05,0.0106295,0.000751294,0,0.00320073,0.000100493,7.58E-08,9.82E-07,0,0.00142358,0.000586488,1.58E-06,0.000222533,0.000502891,0.0013526,1.40E-06,0.000271709,0.000154368,3.49E-05,0.000304264,0.000644791,6.18E-05,0.000118545,2.14E-05,9.69E-06
